Unnamed: 0,paper_id,s2_paperId,title,arxiv_id,abstract,response_json
0.0,1,8b9d264fab816c9bbcbe6930f81fbabf18bdf9c7,Steve-Evolving: Open-World Embodied Self-Evolution via Fine-Grained Diagnosis and Dual-Track Knowledge Distillation,2603.13131,"Open-world embodied agents must solve long-horizon tasks where the main bottleneck is not single-step planning quality but how interaction experience is organized and evolved. To this end, we present Steve-Evolving, a non-parametric self-evolving framework that tightly couples fine-grained execution diagnosis with dual-track knowledge distillation in a closed loop. The method follows three phases: Experience Anchoring, Experience Distillation, and Knowledge-Driven Closed-Loop Control. In detail, Experience Anchoring solidifies each subgoal attempt into a structured experience tuple with a fixed schema (pre-state, action, diagnosis-result, and post-state) and organizes it in a three-tier experience space with multi-dimensional indices (e.g., condition signatures, spatial hashing, and semantic tags) plus rolling summarization for efficient and auditable recall. To ensure sufficient information density for attribution, the execution layer provides compositional diagnosis signals beyond binary outcomes, including state-difference summaries, enumerated failure causes, continuous indicators, and stagnation/loop detection. Moreover, successful trajectories of Experience Distillation are generalized into reusable skills with explicit preconditions and verification criteria, while failures are distilled into executable guardrails that capture root causes and forbid risky operations at both subgoal and task granularities. Besides, Knowledge-Driven Closed-Loop Control retrieved skills and guardrails are injected into an LLM planner, and diagnosis-triggered local replanning updates the active constraints online, forming a continual evolution process without any model parameter updates. Experiments on the long-horizon suite of Minecraft MCU demonstrate consistent improvements over static-retrieval baselines.","{'version': '2026-03-30-base', 'neatVersion': '4.4b', 'documents': [{'paragraphs': [{'start_sentence_index': 0, 'num_sentences': 8, 'completely_generated_prob': 0.9187750751329665}], 'completely_generated_prob': 0.9995736783659029, 'average_generated_prob': 1, 'predicted_class': 'ai', 'confidence_score': 1, 'confidence_category': 'high', 'overall_burstiness': 0, 'writing_stats': {}, 'confidence_thresholds_raw': {'identity': {'ai': {'reject': 0.33, 'low': 0.6, 'medium': 0.8}, 'human': {'reject': 0.33, 'low': 0.6, 'medium': 0.8}, 'mixed': {'reject': 0.33, 'low': 0.6, 'medium': 0.8}}}, 'sentences': [{'generated_prob': 0.9996090345127994, 'sentence': 'Open-world embodied agents must solve long-horizon tasks where the main bottleneck is not single-step planning quality but how interaction experience is organized and evolved.', 'perplexity': 0, 'class_probabilities': {'human': 0.0003909654872006465, 'ai': 0.9753355405789763, 'paraphrased': 0.024273493933823085}, 'interpretability_value': None, 'interpretability_normalized_value': None, 'interpretability_designation': None, 'interpretability_alpha': None, 'highlight_sentence_for_ai': True, 'special_highlight_type': None}, {'generated_prob': 0.9997187857645751, 'sentence': 'To this end, we present Steve-Evolving, a non-parametric self-evolving framework that tightly couples fine-grained execution diagnosis with dual-track knowledge distillation in a closed loop.', 'perplexity': 0, 'class_probabilities': {'human': 0.00028121423542489795, 'ai': 0.9751547125446067, 'paraphrased': 0.024564073219968355}, 'interpretability_value': None, 'interpretability_normalized_value': None, 'interpretability_designation': None, 'interpretability_alpha': None, 'highlight_sentence_for_ai': True, 'special_highlight_type': None}, {'generated_prob': 0.999767327489266, 'sentence': 'The method follows three phases: Experience Anchoring, Experience Distillation, and Knowledge-Driven Closed-Loop Control.', 'perplexity': 0, 'class_probabilities': {'human': 0.0002326725107339907, 'ai': 0.9750986227999058, 'paraphrased': 0.024668704689360218}, 'interpretability_value': None, 'interpretability_normalized_value': None, 'interpretability_designation': None, 'interpretability_alpha': None, 'highlight_sentence_for_ai': True, 'special_highlight_type': None}, {'generated_prob': 0.9998131395200074, 'sentence': 'In detail, Experience Anchoring solidifies each subgoal attempt into a structured experience tuple with a fixed schema (pre-state, action, diagnosis-result, and post-state) and organizes it in a three-tier experience space with multi-dimensional indices (e.g., condition signatures, spatial hashing, and semantic tags) plus rolling summarization for efficient and auditable recall.', 'perplexity': 0, 'class_probabilities': {'human': 0.00018686047999260435, 'ai': 0.9744275521690858, 'paraphrased': 0.025385587350921585}, 'interpretability_value': None, 'interpretability_normalized_value': None, 'interpretability_designation': None, 'interpretability_alpha': None, 'highlight_sentence_for_ai': True, 'special_highlight_type': None}, {'generated_prob': 0.9997961177889622, 'sentence': 'To ensure sufficient information density for attribution, the execution layer provides compositional diagnosis signals beyond binary outcomes, including state-difference summaries, enumerated failure causes, continuous indicators, and stagnation/loop detection.', 'perplexity': 0, 'class_probabilities': {'human': 0.00020388221103788038, 'ai': 0.9732081791680003, 'paraphrased': 0.026587938620961832}, 'interpretability_value': None, 'interpretability_normalized_value': None, 'interpretability_designation': None, 'interpretability_alpha': None, 'highlight_sentence_for_ai': True, 'special_highlight_type': None}, {'generated_prob': 0.9997535213420161, 'sentence': 'Moreover, successful trajectories of Experience Distillation are generalized into reusable skills with explicit preconditions and verification criteria, while failures are distilled into executable guardrails that capture root causes and forbid risky operations at both subgoal and task granularities.', 'perplexity': 0, 'class_probabilities': {'human': 0.00024647865798381225, 'ai': 0.9722921483723614, 'paraphrased': 0.027461372969654712}, 'interpretability_value': None, 'interpretability_normalized_value': None, 'interpretability_designation': None, 'interpretability_alpha': None, 'highlight_sentence_for_ai': True, 'special_highlight_type': None}, {'generated_prob': 0.9993188177568966, 'sentence': 'Besides, Knowledge-Driven Closed-Loop Control retrieved skills and guardrails are injected into an LLM planner, and diagnosis-triggered local replanning updates the active constraints online, forming a continual evolution process without any model parameter updates.', 'perplexity': 0, 'class_probabilities': {'human': 0.0006811822431033774, 'ai': 0.9705936169175676, 'paraphrased': 0.028725200839328988}, 'interpretability_value': None, 'interpretability_normalized_value': None, 'interpretability_designation': None, 'interpretability_alpha': None, 'highlight_sentence_for_ai': True, 'special_highlight_type': None}, {'generated_prob': 0.9990109125314385, 'sentence': 'Experiments on the long-horizon suite of Minecraft MCU demonstrate consistent improvements over static-retrieval baselines.', 'perplexity': 0, 'class_probabilities': {'human': 0.0009890874685615336, 'ai': 0.9645931874807283, 'paraphrased': 0.03441772505071018}, 'interpretability_value': None, 'interpretability_normalized_value': None, 'interpretability_designation': None, 'interpretability_alpha': None, 'highlight_sentence_for_ai': True, 'special_highlight_type': None}], 'class_probabilities': {'human': 0, 'ai': 1, 'mixed': 0}, 'confidence_scores_raw': {'identity': {'ai': 1, 'mixed': 0, 'human': 0}}, 'subclass': {'ai': {'predicted_class': 'pure_ai', 'result_message': '', 'confidence_score': 1, 'confidence_category': 'high', 'class_probabilities': {'pure_ai': 1, 'ai_paraphrased': 0}, 'confidence_scores_raw': {'identity': {'pure_ai': 1, 'ai_paraphrased': 0}}, 'confidence_thresholds_raw': {'identity': {'ai_paraphrased': {'reject': 0.33, 'low': 0.6, 'medium': 0.8}, 'pure_ai': {'reject': 0.33, 'low': 0.6, 'medium': 0.8}}}}}, 'pageNumber': 0, 'neatVersion': '4.4b', 'version': '2026-03-30-base', 'language': 'en', 'result_message': 'Our detector is highly confident that the text is written by AI.', 'result_sub_message': None, 'document_classification': 'AI_ONLY', 'inputText': 'Open-world embodied agents must solve long-horizon tasks where the main bottleneck is not single-step planning quality but how interaction experience is organized and evolved. To this end, we present Steve-Evolving, a non-parametric self-evolving framework that tightly couples fine-grained execution diagnosis with dual-track knowledge distillation in a closed loop. The method follows three phases: Experience Anchoring, Experience Distillation, and Knowledge-Driven Closed-Loop Control. In detail, Experience Anchoring solidifies each subgoal attempt into a structured experience tuple with a fixed schema (pre-state, action, diagnosis-result, and post-state) and organizes it in a three-tier experience space with multi-dimensional indices (e.g., condition signatures, spatial hashing, and semantic tags) plus rolling summarization for efficient and auditable recall. To ensure sufficient information density for attribution, the execution layer provides compositional diagnosis signals beyond binary outcomes, including state-difference summaries, enumerated failure causes, continuous indicators, and stagnation/loop detection. Moreover, successful trajectories of Experience Distillation are generalized into reusable skills with explicit preconditions and verification criteria, while failures are distilled into executable guardrails that capture root causes and forbid risky operations at both subgoal and task granularities. Besides, Knowledge-Driven Closed-Loop Control retrieved skills and guardrails are injected into an LLM planner, and diagnosis-triggered local replanning updates the active constraints online, forming a continual evolution process without any model parameter updates. Experiments on the long-horizon suite of Minecraft MCU demonstrate consistent improvements over static-retrieval baselines.', 'document_id': None}]}"
1.0,2,6c23fd6331fd3900ecd027149016cdebdf5d16e5,AVION: Aerial Vision-Language Instruction from Offline Teacher to Prompt-Tuned Network,2603.12659,"Adapting vision-language models to remote sensing imagery remains challenging due to two key factors: limited semantic coverage in textual representations and insufficient adaptability of visual features. These issues are particularly significant in aerial scenes, which involve various visual appearances and fine-grained object distinctions. We propose AVION, a knowledge distillation framework tailored for remote sensing adaptation of vision-language models. The teacher module constructs semantically rich textual prototypes by collecting descriptions from a large language model and verifying validity using remote sensing image features. The student module integrates lightweight and learnable prompts into both vision and language encoders, guided by the teacher to align embeddings and their cross-modal relationships. Once trained, the student operates independently during inference. Experiments on six optical remote sensing benchmarks show that AVION improves few-shot classification and base-class accuracy without degrading generalization to novel categories. It also enhances mean recall for cross-modal retrieval, with minimal additional trainable parameters.","{'version': '2026-03-30-base', 'neatVersion': '4.4b', 'documents': [{'paragraphs': [{'start_sentence_index': 0, 'num_sentences': 8, 'completely_generated_prob': 0.9187750751329665}], 'completely_generated_prob': 0.4968913459634252, 'average_generated_prob': 1, 'predicted_class': 'mixed', 'confidence_score': 0.9937826919268504, 'confidence_category': 'high', 'overall_burstiness': 0, 'writing_stats': {}, 'confidence_thresholds_raw': {'identity': {'ai': {'reject': 0.33, 'low': 0.6, 'medium': 0.8}, 'human': {'reject': 0.33, 'low': 0.6, 'medium': 0.8}, 'mixed': {'reject': 0.33, 'low': 0.6, 'medium': 0.8}}}, 'sentences': [{'generated_prob': 0.9985722905781269, 'sentence': 'Adapting vision-language models to remote sensing imagery remains challenging due to two key factors: limited semantic coverage in textual representations and insufficient adaptability of visual features.', 'perplexity': 0, 'class_probabilities': {'human': 0.0014277094218730381, 'ai': 0.014363564024152856, 'paraphrased': 0.9842087265539741}, 'interpretability_value': None, 'interpretability_normalized_value': None, 'interpretability_designation': None, 'interpretability_alpha': None, 'highlight_sentence_for_ai': True, 'special_highlight_type': 'polished'}, {'generated_prob': 0.9986904270642919, 'sentence': 'These issues are particularly significant in aerial scenes, which involve various visual appearances and fine-grained object distinctions.', 'perplexity': 0, 'class_probabilities': {'human': 0.001309572935708015, 'ai': 0.014783216457927956, 'paraphrased': 0.983907210606364}, 'interpretability_value': None, 'interpretability_normalized_value': None, 'interpretability_designation': None, 'interpretability_alpha': None, 'highlight_sentence_for_ai': True, 'special_highlight_type': 'polished'}, {'generated_prob': 0.9986777172062523, 'sentence': 'We propose AVION, a knowledge distillation framework tailored for remote sensing adaptation of vision-language models.', 'perplexity': 0, 'class_probabilities': {'human': 0.0013222827937477348, 'ai': 0.014462542351417152, 'paraphrased': 0.9842151748548351}, 'interpretability_value': None, 'interpretability_normalized_value': None, 'interpretability_designation': None, 'interpretability_alpha': None, 'highlight_sentence_for_ai': True, 'special_highlight_type': 'polished'}, {'generated_prob': 0.9985655008145652, 'sentence': 'The teacher module constructs semantically rich textual prototypes by collecting descriptions from a large language model and verifying validity using remote sensing image features.', 'perplexity': 0, 'class_probabilities': {'human': 0.0014344991854348883, 'ai': 0.015302550885946634, 'paraphrased': 0.9832629499286185}, 'interpretability_value': None, 'interpretability_normalized_value': None, 'interpretability_designation': None, 'interpretability_alpha': None, 'highlight_sentence_for_ai': True, 'special_highlight_type': 'polished'}, {'generated_prob': 0.9987211268455649, 'sentence': 'The student module integrates lightweight and learnable prompts into both vision and language encoders, guided by the teacher to align embeddings and their cross-modal relationships.', 'perplexity': 0, 'class_probabilities': {'human': 0.0012788731544350726, 'ai': 0.014040914042147334, 'paraphrased': 0.9846802128034176}, 'interpretability_value': None, 'interpretability_normalized_value': None, 'interpretability_designation': None, 'interpretability_alpha': None, 'highlight_sentence_for_ai': True, 'special_highlight_type': 'polished'}, {'generated_prob': 0.9986715470199429, 'sentence': 'Once trained, the student operates independently during inference.', 'perplexity': 0, 'class_probabilities': {'human': 0.001328452980057181, 'ai': 0.01412582143717773, 'paraphrased': 0.9845457255827651}, 'interpretability_value': None, 'interpretability_normalized_value': None, 'interpretability_designation': None, 'interpretability_alpha': None, 'highlight_sentence_for_ai': True, 'special_highlight_type': 'polished'}, {'generated_prob': 0.9984408001780428, 'sentence': 'Experiments on six optical remote sensing benchmarks show that AVION improves few-shot classification and base-class accuracy without degrading generalization to novel categories.', 'perplexity': 0, 'class_probabilities': {'human': 0.0015591998219571942, 'ai': 0.012957594828071257, 'paraphrased': 0.9854832053499716}, 'interpretability_value': None, 'interpretability_normalized_value': None, 'interpretability_designation': None, 'interpretability_alpha': None, 'highlight_sentence_for_ai': True, 'special_highlight_type': 'polished'}, {'generated_prob': 0.9985516559054254, 'sentence': 'It also enhances mean recall for cross-modal retrieval, with minimal additional trainable parameters.', 'perplexity': 0, 'class_probabilities': {'human': 0.0014483440945746017, 'ai': 0.0130528668351969, 'paraphrased': 0.9854987890702285}, 'interpretability_value': None, 'interpretability_normalized_value': None, 'interpretability_designation': None, 'interpretability_alpha': None, 'highlight_sentence_for_ai': True, 'special_highlight_type': 'polished'}], 'class_probabilities': {'human': 0, 'ai': 0.006217308073149681, 'mixed': 0.9937826919268504}, 'confidence_scores_raw': {'identity': {'ai': 0.006217308073149681, 'mixed': 0.9937826919268504, 'human': 0}}, 'subclass': {'mixed': {'predicted_class': 'polished', 'result_message': 'We are highly confident that this text was originally written by a human and improved using AI', 'confidence_score': 1, 'confidence_category': 'high', 'class_probabilities': {'concatenated': 0, 'polished': 1}, 'confidence_scores_raw': {'identity': {'polished': 1, 'concatenated': 0}}, 'confidence_thresholds_raw': {'identity': {'polished': {'reject': 0.33, 'low': 0.6, 'medium': 0.8}, 'concatenated': {'reject': 0.33, 'low': 0.6, 'medium': 0.8}}}}}, 'pageNumber': 0, 'neatVersion': '4.4b', 'version': '2026-03-30-base', 'language': 'en', 'result_message': 'Our detector is highly confident that the text may include parts written by AI.', 'result_sub_message': None, 'document_classification': 'MIXED', 'inputText': 'Adapting vision-language models to remote sensing imagery remains challenging due to two key factors: limited semantic coverage in textual representations and insufficient adaptability of visual features. These issues are particularly significant in aerial scenes, which involve various visual appearances and fine-grained object distinctions. We propose AVION, a knowledge distillation framework tailored for remote sensing adaptation of vision-language models. The teacher module constructs semantically rich textual prototypes by collecting descriptions from a large language model and verifying validity using remote sensing image features. The student module integrates lightweight and learnable prompts into both vision and language encoders, guided by the teacher to align embeddings and their cross-modal relationships. Once trained, the student operates independently during inference. Experiments on six optical remote sensing benchmarks show that AVION improves few-shot classification and base-class accuracy without degrading generalization to novel categories. It also enhances mean recall for cross-modal retrieval, with minimal additional trainable parameters.', 'document_id': None}]}"
2.0,3,52e0a9cc69b002b4ca9fb61c7ba9162baf74f8f2,Generalist Large Language Models for Molecular Property Prediction: Distilling Knowledge from Specialist Models,2603.12344,"Molecular Property Prediction (MPP) is a central task in drug discovery. While Large Language Models (LLMs) show promise as generalist models for MPP, their current performance remains below the threshold for practical adoption. We propose TreeKD, a novel knowledge distillation method that transfers complementary knowledge from tree-based specialist models into LLMs. Our approach trains specialist decision trees on functional group features, then verbalizes their learned predictive rules as natural language to enable rule-augmented context learning. This enables LLMs to leverage structural insights that are difficult to extract from SMILES strings alone. We further introduce rule-consistency, a test-time scaling technique inspired by bagging that ensembles predictions across diverse rules from a Random Forest. Experiments on 22 ADMET properties from the TDC benchmark demonstrate that TreeKD substantially improves LLM performance, narrowing the gap with SOTA specialist models and advancing toward practical generalist models for molecular property prediction.","{'version': '2026-03-30-base', 'neatVersion': '4.4b', 'documents': [{'paragraphs': [{'start_sentence_index': 0, 'num_sentences': 7, 'completely_generated_prob': 0.9103421900070616}], 'completely_generated_prob': 0.4962185547145604, 'average_generated_prob': 1, 'predicted_class': 'mixed', 'confidence_score': 0.9924371094291208, 'confidence_category': 'high', 'overall_burstiness': 0, 'writing_stats': {}, 'confidence_thresholds_raw': {'identity': {'ai': {'reject': 0.33, 'low': 0.6, 'medium': 0.8}, 'human': {'reject': 0.33, 'low': 0.6, 'medium': 0.8}, 'mixed': {'reject': 0.33, 'low': 0.6, 'medium': 0.8}}}, 'sentences': [{'generated_prob': 0.9996687407754496, 'sentence': 'Molecular Property Prediction (MPP) is a central task in drug discovery.', 'perplexity': 0, 'class_probabilities': {'human': 0.0003312592245502458, 'ai': 0.01951056581849614, 'paraphrased': 0.9801581749569536}, 'interpretability_value': None, 'interpretability_normalized_value': None, 'interpretability_designation': None, 'interpretability_alpha': None, 'highlight_sentence_for_ai': True, 'special_highlight_type': 'polished'}, {'generated_prob': 0.9996520616806188, 'sentence': 'While Large Language Models (LLMs) show promise as generalist models for MPP, their current performance remains below the threshold for practical adoption.', 'perplexity': 0, 'class_probabilities': {'human': 0.00034793831938118047, 'ai': 0.018042390595829457, 'paraphrased': 0.9816096710847894}, 'interpretability_value': None, 'interpretability_normalized_value': None, 'interpretability_designation': None, 'interpretability_alpha': None, 'highlight_sentence_for_ai': True, 'special_highlight_type': 'polished'}, {'generated_prob': 0.9996601515157062, 'sentence': 'We propose TreeKD, a novel knowledge distillation method that transfers complementary knowledge from tree-based specialist models into LLMs.', 'perplexity': 0, 'class_probabilities': {'human': 0.0003398484842938408, 'ai': 0.0182026196350646, 'paraphrased': 0.9814575318806416}, 'interpretability_value': None, 'interpretability_normalized_value': None, 'interpretability_designation': None, 'interpretability_alpha': None, 'highlight_sentence_for_ai': True, 'special_highlight_type': 'polished'}, {'generated_prob': 0.9996422086478748, 'sentence': 'Our approach trains specialist decision trees on functional group features, then verbalizes their learned predictive rules as natural language to enable rule-augmented context learning.', 'perplexity': 0, 'class_probabilities': {'human': 0.0003577913521251683, 'ai': 0.017195478894395207, 'paraphrased': 0.9824467297534796}, 'interpretability_value': None, 'interpretability_normalized_value': None, 'interpretability_designation': None, 'interpretability_alpha': None, 'highlight_sentence_for_ai': True, 'special_highlight_type': 'polished'}, {'generated_prob': 0.9996694775676939, 'sentence': 'This enables LLMs to leverage structural insights that are difficult to extract from SMILES strings alone.', 'perplexity': 0, 'class_probabilities': {'human': 0.000330522432306091, 'ai': 0.01766135217522569, 'paraphrased': 0.9820081253924682}, 'interpretability_value': None, 'interpretability_normalized_value': None, 'interpretability_designation': None, 'interpretability_alpha': None, 'highlight_sentence_for_ai': True, 'special_highlight_type': 'polished'}, {'generated_prob': 0.9997016121967376, 'sentence': 'We further introduce rule-consistency, a test-time scaling technique inspired by bagging that ensembles predictions across diverse rules from a Random Forest.', 'perplexity': 0, 'class_probabilities': {'human': 0.00029838780326239177, 'ai': 0.016953415924452105, 'paraphrased': 0.9827481962722855}, 'interpretability_value': None, 'interpretability_normalized_value': None, 'interpretability_designation': None, 'interpretability_alpha': None, 'highlight_sentence_for_ai': True, 'special_highlight_type': 'polished'}, {'generated_prob': 0.9996848474939848, 'sentence': 'Experiments on 22 ADMET properties from the TDC benchmark demonstrate that TreeKD substantially improves LLM performance, narrowing the gap with SOTA specialist models and advancing toward practical generalist models for molecular property prediction.', 'perplexity': 0, 'class_probabilities': {'human': 0.0003151525060152035, 'ai': 0.017017134850819054, 'paraphrased': 0.9826677126431658}, 'interpretability_value': None, 'interpretability_normalized_value': None, 'interpretability_designation': None, 'interpretability_alpha': None, 'highlight_sentence_for_ai': True, 'special_highlight_type': 'polished'}], 'class_probabilities': {'human': 0, 'ai': 0.007562890570879216, 'mixed': 0.9924371094291208}, 'confidence_scores_raw': {'identity': {'ai': 0.007562890570879216, 'mixed': 0.9924371094291208, 'human': 0}}, 'subclass': {'mixed': {'predicted_class': 'polished', 'result_message': 'We are highly confident that this text was originally written by a human and improved using AI', 'confidence_score': 1, 'confidence_category': 'high', 'class_probabilities': {'concatenated': 0, 'polished': 1}, 'confidence_scores_raw': {'identity': {'polished': 1, 'concatenated': 0}}, 'confidence_thresholds_raw': {'identity': {'polished': {'reject': 0.33, 'low': 0.6, 'medium': 0.8}, 'concatenated': {'reject': 0.33, 'low': 0.6, 'medium': 0.8}}}}}, 'pageNumber': 0, 'neatVersion': '4.4b', 'version': '2026-03-30-base', 'language': 'en', 'result_message': 'Our detector is highly confident that the text may include parts written by AI.', 'result_sub_message': None, 'document_classification': 'MIXED', 'inputText': 'Molecular Property Prediction (MPP) is a central task in drug discovery. While Large Language Models (LLMs) show promise as generalist models for MPP, their current performance remains below the threshold for practical adoption. We propose TreeKD, a novel knowledge distillation method that transfers complementary knowledge from tree-based specialist models into LLMs. Our approach trains specialist decision trees on functional group features, then verbalizes their learned predictive rules as natural language to enable rule-augmented context learning. This enables LLMs to leverage structural insights that are difficult to extract from SMILES strings alone. We further introduce rule-consistency, a test-time scaling technique inspired by bagging that ensembles predictions across diverse rules from a Random Forest. Experiments on 22 ADMET properties from the TDC benchmark demonstrate that TreeKD substantially improves LLM performance, narrowing the gap with SOTA specialist models and advancing toward practical generalist models for molecular property prediction.', 'document_id': None}]}"
3.0,4,f74953e56342a8bdd0a13b5341e2d5a97a98e297,Long-Context Encoder Models for Polish Language Understanding,2603.12191,"While decoder-only Large Language Models (LLMs) have recently dominated the NLP landscape, encoder-only architectures remain a cost-effective and parameter-efficient standard for discriminative tasks. However, classic encoders like BERT are limited by a short context window, which is insufficient for processing long documents. In this paper, we address this limitation for the Polish by introducing a high-quality Polish model capable of processing sequences of up to 8192 tokens. The model was developed by employing a two-stage training procedure that involves positional embedding adaptation and full parameter continuous pre-training. Furthermore, we propose compressed model variants trained via knowledge distillation. The models were evaluated on 25 tasks, including the KLEJ benchmark, a newly introduced financial task suite (FinBench), and other classification and regression tasks, specifically those requiring long-document understanding. The results demonstrate that our model achieves the best average performance among Polish and multilingual models, significantly outperforming competitive solutions in long-context tasks while maintaining comparable quality on short texts.","{'version': '2026-03-30-base', 'neatVersion': '4.4b', 'documents': [{'paragraphs': [{'start_sentence_index': 0, 'num_sentences': 7, 'completely_generated_prob': 2.1228438805416278e-06}], 'completely_generated_prob': 0.24688744159824058, 'average_generated_prob': 0, 'predicted_class': 'human', 'confidence_score': 0.7238329510929418, 'confidence_category': 'medium', 'overall_burstiness': 0, 'writing_stats': {}, 'confidence_thresholds_raw': {'identity': {'ai': {'reject': 0.33, 'low': 0.6, 'medium': 0.8}, 'human': {'reject': 0.33, 'low': 0.6, 'medium': 0.8}, 'mixed': {'reject': 0.33, 'low': 0.6, 'medium': 0.8}}}, 'sentences': [{'generated_prob': 0.5826631672979966, 'sentence': 'While decoder-only Large Language Models (LLMs) have recently dominated the NLP landscape, encoder-only architectures remain a cost-effective and parameter-efficient standard for discriminative tasks.', 'perplexity': 0, 'class_probabilities': {'human': 0.41733683270200345, 'ai': 0.5501600257980812, 'paraphrased': 0.03250314149991535}, 'interpretability_value': None, 'interpretability_normalized_value': None, 'interpretability_designation': None, 'interpretability_alpha': None, 'highlight_sentence_for_ai': False, 'special_highlight_type': None}, {'generated_prob': 0.5586154557512293, 'sentence': 'However, classic encoders like BERT are limited by a short context window, which is insufficient for processing long documents.', 'perplexity': 0, 'class_probabilities': {'human': 0.4413845442487707, 'ai': 0.5258475071924174, 'paraphrased': 0.032767948558811974}, 'interpretability_value': None, 'interpretability_normalized_value': None, 'interpretability_designation': None, 'interpretability_alpha': None, 'highlight_sentence_for_ai': False, 'special_highlight_type': None}, {'generated_prob': 0.5769438179065003, 'sentence': 'In this paper, we address this limitation for the Polish by introducing a high-quality Polish model capable of processing sequences of up to 8192 tokens.', 'perplexity': 0, 'class_probabilities': {'human': 0.4230561820934997, 'ai': 0.5368197520314175, 'paraphrased': 0.040124065875082715}, 'interpretability_value': None, 'interpretability_normalized_value': None, 'interpretability_designation': None, 'interpretability_alpha': None, 'highlight_sentence_for_ai': False, 'special_highlight_type': None}, {'generated_prob': 0.5937127708451863, 'sentence': 'The model was developed by employing a two-stage training procedure that involves positional embedding adaptation and full parameter continuous pre-training.', 'perplexity': 0, 'class_probabilities': {'human': 0.40628722915481374, 'ai': 0.5539700471456356, 'paraphrased': 0.03974272369955068}, 'interpretability_value': None, 'interpretability_normalized_value': None, 'interpretability_designation': None, 'interpretability_alpha': None, 'highlight_sentence_for_ai': False, 'special_highlight_type': None}, {'generated_prob': 0.5769351782427269, 'sentence': 'Furthermore, we propose compressed model variants trained via knowledge distillation.', 'perplexity': 0, 'class_probabilities': {'human': 0.4230648217572731, 'ai': 0.5371898116836219, 'paraphrased': 0.03974536655910499}, 'interpretability_value': None, 'interpretability_normalized_value': None, 'interpretability_designation': None, 'interpretability_alpha': None, 'highlight_sentence_for_ai': False, 'special_highlight_type': None}, {'generated_prob': 0.5727203540509649, 'sentence': 'The models were evaluated on 25 tasks, including the KLEJ benchmark, a newly introduced financial task suite (FinBench), and other classification and regression tasks, specifically those requiring long-document understanding.', 'perplexity': 0, 'class_probabilities': {'human': 0.4272796459490351, 'ai': 0.5336992303230499, 'paraphrased': 0.03902112372791498}, 'interpretability_value': None, 'interpretability_normalized_value': None, 'interpretability_designation': None, 'interpretability_alpha': None, 'highlight_sentence_for_ai': False, 'special_highlight_type': None}, {'generated_prob': 0.5692615332524361, 'sentence': 'The results demonstrate that our model achieves the best average performance among Polish and multilingual models, significantly outperforming competitive solutions in long-context tasks while maintaining comparable quality on short texts.', 'perplexity': 0, 'class_probabilities': {'human': 0.43073846674756383, 'ai': 0.5316349485813991, 'paraphrased': 0.037626584671037015}, 'interpretability_value': None, 'interpretability_normalized_value': None, 'interpretability_designation': None, 'interpretability_alpha': None, 'highlight_sentence_for_ai': False, 'special_highlight_type': None}], 'class_probabilities': {'human': 0.7238329510929418, 'ai': 0.27616704890705823, 'mixed': 0}, 'confidence_scores_raw': {'identity': {'human': 0.7238329510929418, 'ai': 0.27616704890705823, 'mixed': 0}}, 'subclass': {}, 'pageNumber': 0, 'neatVersion': '4.4b', 'version': '2026-03-30-base', 'language': 'en', 'result_message': 'Our detector is moderately confident that the text is written entirely by a human.', 'result_sub_message': None, 'document_classification': 'HUMAN_ONLY', 'inputText': 'While decoder-only Large Language Models (LLMs) have recently dominated the NLP landscape, encoder-only architectures remain a cost-effective and parameter-efficient standard for discriminative tasks. However, classic encoders like BERT are limited by a short context window, which is insufficient for processing long documents. In this paper, we address this limitation for the Polish by introducing a high-quality Polish model capable of processing sequences of up to 8192 tokens. The model was developed by employing a two-stage training procedure that involves positional embedding adaptation and full parameter continuous pre-training. Furthermore, we propose compressed model variants trained via knowledge distillation. The models were evaluated on 25 tasks, including the KLEJ benchmark, a newly introduced financial task suite (FinBench), and other classification and regression tasks, specifically those requiring long-document understanding. The results demonstrate that our model achieves the best average performance among Polish and multilingual models, significantly outperforming competitive solutions in long-context tasks while maintaining comparable quality on short texts.', 'document_id': None}]}"
